,A,B,C,D
2000-11-26,-25.15293350034365,-4.41131367276425,24.631772520123615,-17.945525758761075
2000-11-27,-23.67683798906307,-4.1087489869645255,25.684987868554824,-16.675151746694944
2000-11-28,-23.74801599385535,-3.2439547507949857,27.28271218786604,-15.88404691692061
2000-11-29,-22.543369867221287,-3.200183449405236,27.561239655970336,-17.78503117681936
2000-11-30,-23.08530493226136,-4.163850919998375,28.65661838749428,-17.911984467937
2000-12-01,-21.86596636560296,-4.334165939287965,29.371316361056245,-17.08743165994422
2000-12-02,-21.928922562814176,-3.9704527677620214,30.834084495725836,-17.825348692027195
2000-12-03,-21.666759861525662,-3.3595257349580754,31.14288459289586,-17.923576645920917
2000-12-04,-20.44007521031776,-3.6733689359376207,30.47401418400191,-16.146051364993014
2000-12-05,-21.61166813551708,-3.187137629244755,32.701368246514704,-16.769092574162787
2000-12-06,-22.534039247785973,-3.607680511053035,32.74313184956915,-18.478033053719848
2000-12-07,-22.806797846972074,-2.16969972562463,33.10069684656383,-19.38589906032731
2000-12-08,-24.267445427855755,-2.4317498741803383,31.02547937105525,-20.841845938140896
2000-12-09,-25.42855773894195,-1.0665693255517343,30.650922458584905,-19.586549260837284
2000-12-10,-25.955793914930915,-0.21931447554296601,31.771866317809465,-19.444592020048646
2000-12-11,-26.182372226838027,-0.7019154315513545,31.45737761436269,-21.988566017148038
2000-12-12,-25.111927576185757,1.3025375631819462,30.52104996890786,-21.97627657485577
2000-12-13,-23.718481997352796,1.1843368351946644,28.654923254411933,-21.995251841754794
2000-12-14,-25.157170856810612,-0.0674422224060589,29.08840435442168,-21.581130213946917
2000-12-15,-25.91562114327802,-0.2878125074694218,30.266906001717995,-23.421961840144508
2000-12-16,-26.936353558707044,-1.399721121816525,30.67087162162236,-23.41731993996396
2000-12-17,-25.95767454721609,-0.9596220979359984,31.23368053045122,-23.56237108706472
2000-12-18,-26.51595544903259,-1.822182905735083,33.34474779088416,-24.959833709370677
2000-12-19,-25.458416768084774,-1.6351129376132676,34.18599796460536,-23.12495658436964
2000-12-20,-23.065165681735714,0.8262167165104872,33.965515227673755,-24.23817970875467
2000-12-21,-25.237605347434588,1.1232523884190087,32.70958359732586,-26.599932776262442
2000-12-22,-24.91588330278282,0.7907670317159652,33.49841391767722,-27.582225669158394
2000-12-23,-24.400406611829233,1.211434198922195,33.554520959430725,-28.537319980164355
2000-12-24,-26.399125131622466,1.370898213452026,32.97876117733477,-28.868898064205627
2000-12-25,-25.853916405431274,1.125056087517255,34.563134236448676,-29.696530670094987
2000-12-26,-26.28006426157158,1.457580702422677,33.235770902160326,-30.968734607802052
2000-12-27,-25.90277897105015,1.7828886071148071,34.311733084108006,-29.864048678590496
2000-12-28,-25.888679119026524,2.971746920869543,34.01140727912459,-31.21227612794101
2000-12-29,-27.09912616651243,3.0351045602069298,33.763684658014355,-32.92209111108881
2000-12-30,-27.316538469770364,4.555059315517206,33.52255128296821,-33.81449922741608
2000-12-31,-27.77184627019476,5.264379952342349,32.98488723916136,-33.85656060676093
2001-01-01,-26.555966445687346,6.051966696472366,35.4827736430821,-33.828625157644204
2001-01-02,-25.774930747462744,6.890369649592555,34.979703797835896,-33.17595094903711
2001-01-03,-23.419300177542098,5.589796691723089,35.56956509497403,-32.68507245183277
2001-01-04,-23.551773031048405,6.635066270280573,37.65634328714868,-32.62684699472501
2001-01-05,-24.602546370337993,5.279398607496553,36.37190919396427,-32.49009787198415
2001-01-06,-25.160688579909465,5.386707438915347,38.394788201947804,-33.126186209054055
2001-01-07,-26.633898181768913,5.462940063581654,38.552454397720616,-33.4196252764092
2001-01-08,-26.568110648717237,5.36886371752159,37.1146452392209,-34.04958744955135
2001-01-09,-27.9315647164975,4.268753946532923,37.33208320310791,-34.79682324943077
2001-01-10,-27.386126803773994,4.4277912899176375,36.89041559161183,-33.77226569830074
2001-01-11,-26.398875177425865,4.8047831806248364,36.844936076316564,-32.2641763577675
2001-01-12,-25.813275666173883,4.343503104846731,36.22176529644506,-30.703386558411644
2001-01-13,-26.571713807791472,5.223948208826401,36.09613668006591,-31.53900698649205
2001-01-14,-26.848500691071585,7.379699382774424,33.36725385393818,-31.310950399763655
2001-01-15,-27.277951579766555,7.047958876636014,32.09424428081303,-28.828158564194087
2001-01-16,-27.0452592859572,8.071954982513715,31.432613246479622,-27.0387801794736
2001-01-17,-26.935365501469562,10.21797160645355,30.16076184001433,-27.268455930237966
2001-01-18,-26.471399706132807,9.652316378055398,30.531489874421048,-28.38108444353469
2001-01-19,-26.369143483956172,10.366817084855043,29.05531753422492,-27.09922926718896
2001-01-20,-25.395765874314225,9.262309724941444,27.846877781844615,-27.19416985974398
2001-01-21,-24.77583183213713,9.507549250649305,28.433847126574875,-27.205496231278218
2001-01-22,-25.41250371755371,10.97963105320366,28.44351509895116,-29.804974420752778
2001-01-23,-24.675898895300364,11.83572773676235,27.206603399196844,-30.85800980475218
2001-01-24,-24.579651614918568,11.774422721772737,27.859982761354058,-32.04477794471559
2001-01-25,-24.64214722799744,13.161951062396207,29.106783620080698,-32.40199924174153
2001-01-26,-24.113922981374834,12.574463699141136,28.683317794170364,-32.00839802118213
2001-01-27,-25.245559266258347,13.221004311515735,28.209151417891714,-32.07025948329641
2001-01-28,-26.23577767737401,12.135235321076678,27.11196684057816,-34.91896586827572
2001-01-29,-26.674696451134004,11.028007942607438,27.965233440081608,-34.42766211794479
2001-01-30,-26.432938663860686,10.198436355923363,27.20176474907341,-33.422714968041824
2001-01-31,-26.496627149675177,9.287143737706774,26.566769284096477,-34.077315135792055
2001-02-01,-26.799863402934854,9.117988029747814,26.56674342968131,-33.91966471136881
2001-02-02,-26.494024498536678,9.208686364713419,26.894318969057533,-34.00413899479618
2001-02-03,-25.524417469304147,8.672508963636243,25.411227654865808,-34.67466631017564
2001-02-04,-26.004658929656863,9.355978273319359,27.768884254811528,-32.960877260705836
2001-02-05,-25.898784107244197,10.854778158388802,28.385696599835413,-33.07400401133637
2001-02-06,-25.692033909677566,10.3305541746855,27.16431847843822,-31.583446356952187
2001-02-07,-25.836288202853318,10.801220395998358,27.72960388081311,-32.20339664071306
2001-02-08,-24.57376650761799,11.554399489080987,27.432354929500782,-31.741633392441017
2001-02-09,-25.06916445202125,12.837092293226966,29.050807150855512,-31.660823695840886
2001-02-10,-26.53612622067879,12.714189534078765,29.34103221673812,-31.84634666984471
2001-02-11,-26.04162444037048,13.746774932627849,28.231368236571697,-32.59875892512757
2001-02-12,-25.13722676108851,14.380902445423787,30.114231326199473,-31.888092830067443
2001-02-13,-24.178325004115358,14.22001197793175,31.33440856216486,-33.54516704526069
2001-02-14,-22.226337743859716,15.484185290789656,30.05949160277795,-32.76445640967992
2001-02-15,-20.9885326811309,16.11098527995295,30.30132411195192,-34.09022152498348
2001-02-16,-21.651270418120596,16.808760700430277,29.55994475738876,-35.04131039069196
2001-02-17,-22.871657278289987,17.350781748029693,30.801217445621493,-35.62324680098296
2001-02-18,-21.471990698275636,18.71854860556835,29.878991651072667,-36.19277331104468
2001-02-19,-20.25527437906319,19.294383095942287,29.597947122385058,-35.98860872685746
2001-02-20,-21.482856926221963,19.18699329813541,28.600931930470264,-36.15696499228947
2001-02-21,-21.45610619781795,21.028992856426484,28.74342586388802,-36.88565890923381
2001-02-22,-21.27635446250921,20.990635169505275,29.231428526790026,-38.2625372473791
2001-02-23,-22.032856800965238,20.718935149950386,31.763673004120417,-39.931758206438595
2001-02-24,-21.88136677965378,18.969632568461662,33.41722140140578,-41.618578635488085
2001-02-25,-22.861170241197243,17.880562890827502,31.86813633442875,-42.66720657686204
2001-02-26,-22.666925049841208,17.664190568615783,32.85574850099115,-42.95943873840711
2001-02-27,-22.086339110577754,16.211465835864534,34.15198523627541,-42.25470850559892
2001-02-28,-20.629842091685752,16.700881879798935,35.31897983325713,-41.08547500662104
2001-03-01,-19.12998998521863,16.241657358147798,35.025735997464764,-43.184385648274095
2001-03-02,-19.085037466446142,15.732678074107493,34.20957223812407,-42.869420000838794
2001-03-03,-19.090833092331803,16.177405041374264,32.24825827314413,-42.34836670688267
2001-03-04,-19.03125485545415,16.887524268684697,33.356225895358726,-41.76313504174951
2001-03-05,-19.935679653240314,17.142933522081396,34.37348868687509,-41.319831970196624
2001-03-06,-20.61632396844591,17.44518479216552,32.22789226854737,-39.93050232332982
2001-03-07,-21.91246252532545,17.21242228088772,31.596359506697276,-39.23235801713705
2001-03-08,-22.833503340023388,17.268192090397143,32.75148656111451,-41.43235157727625
2001-03-09,-23.663867951059743,17.03509944806462,31.788240826308723,-41.713854061510546
2001-03-10,-21.612125691386655,18.568149486635477,30.812406321495782,-40.38402832064891
2001-03-11,-22.294088976472022,18.005805416347755,30.609982043226143,-41.48001563137274
2001-03-12,-23.70815291878904,16.319684926191925,30.743355332226198,-41.64416547723541
2001-03-13,-24.255737392128307,17.82560868107567,31.32104502938904,-39.39056528297657
2001-03-14,-24.85859195795212,17.17304818031878,31.115478338329886,-39.61728142373065
2001-03-15,-25.72026582925559,15.987426451087346,30.240403795210213,-38.9769655455511
2001-03-16,-26.713066843291198,16.69022093030587,30.21219529015344,-39.478946555759194
2001-03-17,-25.234879960494126,16.114054958650733,28.72882643242278,-40.104125308003304
2001-03-18,-23.614645958437634,13.697400436133313,27.00829162660952,-40.909413502754724
2001-03-19,-23.017958137155578,13.122575215749782,27.137852798634636,-41.87174703582078
2001-03-20,-20.321866255130658,13.657270324770074,25.57006185789893,-41.67063445884908
2001-03-21,-21.113131499535722,14.63417030366555,26.58443160862941,-41.53303705374314
2001-03-22,-21.78758214340809,13.2940743231048,26.853305074994637,-40.92689265521699
2001-03-23,-23.190403105897897,11.658834200840921,27.295793570115897,-41.59007898750155
2001-03-24,-23.302434488828137,13.011079902765227,26.664506255127275,-41.38919150065245
2001-03-25,-22.97978440029507,13.06091067349969,26.938269612046014,-41.72428914895768
2001-03-26,-22.713999612786054,12.84189458568389,27.119523073159424,-41.542578204913106
2001-03-27,-22.556956007069545,14.618141141823772,27.53678677013338,-40.67127449120952
2001-03-28,-21.80927066039785,15.521193052142307,28.663776443647592,-38.51430626825858
2001-03-29,-23.619239144748036,16.6212435764977,29.841873738425765,-39.43019740873234
2001-03-30,-22.07200952367806,17.729572453876383,29.231690026834418,-38.971291716180204
2001-03-31,-21.178428122063316,18.405160962622126,27.374714828607488,-38.45256445783136
2001-04-01,-19.69336145787738,18.092039229072114,27.401866107775977,-39.39989395985746
2001-04-02,-20.738849354690185,16.362743864424605,27.022556607534398,-39.08821119264964
2001-04-03,-21.005148079730514,14.811863726457739,25.58766243531397,-38.786307832295265
2001-04-04,-20.426804819485525,16.65977195161708,26.3726591888369,-38.90098843604149
2001-04-05,-21.536633365078306,14.45981434097784,25.574762409370432,-37.37910321775429
2001-04-06,-21.74229069135712,14.931767313505196,25.623632583409556,-38.33107208431551
2001-04-07,-22.759841650763597,14.144249879251806,26.700898264874514,-37.28889385073181
2001-04-08,-23.46640739768742,13.378519236667035,28.183406298842183,-36.6459858773749
2001-04-09,-24.138247819269857,11.584801248810859,29.71720834511044,-35.69831549979721
2001-04-10,-25.88203374813828,11.144507292425168,29.693698357030133,-36.972225888567635
2001-04-11,-27.046005807226464,10.152577636999904,28.649979976535107,-36.733580236399426
2001-04-12,-27.321296640759165,10.946614039501112,31.665735974357975,-37.82947147571753
2001-04-13,-29.20195103672705,11.307615868393745,32.21931157574823,-37.14044122919516
2001-04-14,-30.800418831831788,11.712730240620617,31.61938936824317,-35.51585384573294
2001-04-15,-30.552328958774993,13.634134808683243,28.766599323413406,-35.90613602681431
2001-04-16,-29.291700682970006,14.249300523290929,30.355789071542112,-34.622532500847086
2001-04-17,-29.22789728083881,14.976881593133818,29.607486322817707,-36.50003834305509
2001-04-18,-29.461949808700307,14.156810543470554,29.1694277516894,-39.20881247842135
2001-04-19,-28.735454596430532,12.87890109663512,27.648809963987752,-38.82952693811008
2001-04-20,-29.86464103698835,13.114351412597928,27.532698554254257,-38.12838919785201
2001-04-21,-28.97574377585721,11.82071266557486,28.003707154754334,-37.303602425056326
2001-04-22,-30.479025923210777,11.426965902206982,28.32219914276946,-38.42681645076441
2001-04-23,-29.485292252108714,11.76582703218871,28.76720387819628,-40.6493263034544
2001-04-24,-30.627527831380338,13.09416216742466,29.660904253438936,-41.69978499598703
2001-04-25,-32.402413145567344,10.155734410656478,30.040038436670933,-41.39361776604213
2001-04-26,-34.212894941923686,11.01099189835801,30.700204516114525,-42.94625940227044
2001-04-27,-35.549220684549745,9.66080931208637,31.215487737574843,-42.87591127023693
2001-04-28,-34.35380229422668,9.540918303101678,32.249013599427464,-41.72375534041226
2001-04-29,-32.01669627701601,8.602505640615462,32.61051954694687,-42.16095160543668
2001-04-30,-33.3095691615226,9.850102482196215,30.791908636687463,-42.93719281537361
2001-05-01,-33.664217239858615,9.457340944530989,30.132198536270316,-42.826305252446126
2001-05-02,-33.42312957775458,9.771832106361567,31.410551848870828,-41.251661206565785
2001-05-03,-32.91166642001803,8.907195391349008,30.878947212725794,-41.02239824831702
2001-05-04,-32.96349296205002,7.60654300393881,29.19969681750988,-41.26882966988262
2001-05-05,-34.3460938981881,7.3506861435170645,28.072022512003432,-41.41715690267894
2001-05-06,-33.60025271034526,5.341133237161066,27.48136004460726,-41.15703688356008
2001-05-07,-34.17412705924569,4.798160707961977,27.664133831117162,-41.17505907743479
2001-05-08,-34.27524007937419,6.132224062563463,28.24918773000519,-41.844308707114244
2001-05-09,-31.6812823417279,8.054412654445164,27.90972767539864,-42.35234998107087
2001-05-10,-33.028394243919976,9.865761616712563,28.27837266431086,-42.33392251826891
2001-05-11,-34.94272620239971,9.732056255309598,28.928111142583273,-40.430844370453464
2001-05-12,-36.40301376745592,10.35012170818006,28.371902545435233,-40.8908134745913
2001-05-13,-37.141681775368795,10.957748809443265,27.847978948358403,-43.0504782882549
2001-05-14,-36.96216667495515,10.080348488081109,30.57774822698782,-43.94682344800663
2001-05-15,-36.67826441640935,11.0370829532204,30.733826774792757,-43.55433968794969
2001-05-16,-36.55608439944427,11.424542669720964,30.221246693743137,-43.005373973998964
2001-05-17,-35.13372844955814,10.219716000615858,30.870996944736493,-43.70792295479595
2001-05-18,-36.317228316272534,9.775962459189913,29.232962196256505,-43.78902456539866
2001-05-19,-36.30383770515659,9.636793665083433,28.457694060749205,-43.05237062001523
2001-05-20,-35.754664839840906,9.415156073235439,28.97298303353877,-43.66303065311608
2001-05-21,-35.54150005941705,8.80715059482176,29.994357813704934,-43.966027528943044
2001-05-22,-35.375630718558,9.964992612895834,29.771956916856908,-43.063590703103195
2001-05-23,-34.67823940068252,9.598341299747707,29.892145681347195,-42.74038020739899
2001-05-24,-34.59382842728049,9.753989076010852,28.581967916494932,-43.91867399079941
2001-05-25,-34.83604554278855,9.79938728689622,29.845841052238384,-43.400701820755664
2001-05-26,-35.02878581556015,8.573176391326703,27.4384311517613,-43.74788512057346
2001-05-27,-36.81563225991735,9.516881378318939,26.88759228141238,-44.28221364951453
2001-05-28,-38.1622753271574,8.720728269955,28.309726835246916,-44.89879015630902
2001-05-29,-37.38282811313616,8.786434205490426,29.79258228075975,-44.604807144339155
2001-05-30,-36.916903585251724,9.071826470345558,30.679525508368496,-43.20849169745786
2001-05-31,-37.71546567344021,9.510217024175912,31.86847448009379,-42.68074745809467
2001-06-01,-37.64662380916562,9.516760654381171,31.47820176015775,-41.88527219577194
2001-06-02,-38.70305120407102,9.32992800976078,30.80014115095633,-41.977324857217305
2001-06-03,-37.964844149015406,8.818071256289885,32.327544486055466,-41.88626016968029
2001-06-04,-38.78190846404888,7.96639599910754,30.899306223397907,-42.759498599413156
2001-06-05,-39.40664418043664,7.318606348728665,31.41993461459758,-41.80998310966298
2001-06-06,-38.17601572674597,8.15210119198774,30.903049702198235,-41.73037371628803
2001-06-07,-38.848022777685664,9.627862598839213,30.635904633659216,-42.37427422594479
2001-06-08,-38.24598239164756,8.959247639708705,31.3733865698036,-41.84194385581
2001-06-09,-39.6397170951159,8.867580882704718,31.390395791418566,-42.748175644075005
2001-06-10,-40.31854674661318,7.958651420224373,33.283194927005766,-43.17675846256423
2001-06-11,-38.26522067961472,8.197740366061874,30.73123225005839,-42.8901362116809
2001-06-12,-37.454849225076956,8.608981495919359,29.941967725510946,-43.13729702792647
2001-06-13,-38.07290024291914,6.9051738967988685,29.255655321633366,-42.84829606085281
2001-06-14,-38.338180048526056,5.9767499288432715,30.994858976180495,-42.4692970747584
2001-06-15,-39.38886123870258,4.918628264809061,30.157104248383735,-42.99090560216057
2001-06-16,-38.34990378016867,5.00586867544878,29.28978195360957,-43.12363655905059
2001-06-17,-37.3907085297359,3.378931042654134,28.06900459361998,-43.031129013918054
2001-06-18,-36.25368965751063,3.525974819172753,26.80026475719647,-43.53579127223034
2001-06-19,-36.93836702682432,2.2769597190713684,26.366903708690185,-42.009960748843305
2001-06-20,-38.348032077805186,1.9688855724871537,28.417627883301677,-41.42855311817516
2001-06-21,-39.07334187036566,0.5456278132448455,25.69155968520761,-40.93594719099955
2001-06-22,-38.86810711571907,0.8001167579278994,24.447108109583272,-41.53083159915819
2001-06-23,-38.06234230007898,0.07590051738535486,24.196551125285403,-41.736233866617326
2001-06-24,-37.31626109976187,0.04511554266283593,23.235488732132364,-40.90093211241479
2001-06-25,-36.1685429589447,-1.5754589144986446,21.9944583222992,-42.604886296794895
2001-06-26,-37.38134246326665,-1.2125440337503102,22.496857885781118,-42.49892218601909
2001-06-27,-37.988702627381926,-1.696406838701978,22.197746942415783,-41.88779979374036
2001-06-28,-37.511934915896056,-1.9428543167768437,21.828474761740946,-43.007847030867715
2001-06-29,-34.77573507260041,-1.3714535143141995,22.358430601428935,-42.15248496544606
2001-06-30,-35.711772685036365,-0.956815802471582,21.271792607040748,-40.026247124997845
2001-07-01,-35.046002524090596,-1.8170622054804246,22.09244509386576,-40.42650921734352
2001-07-02,-34.58368075488988,-2.964277045395052,21.477116344636947,-40.73344043709257
2001-07-03,-34.601417874619976,-3.1033417077950207,20.901609213549204,-41.31037238772264
2001-07-04,-34.17898503116614,-4.332487284175512,21.34260583250256,-42.36735812531973
2001-07-05,-36.464077451670825,-5.814641140954344,20.93253469503355,-41.3223031121524
2001-07-06,-36.9514762657015,-5.595044989494485,19.338491470826394,-41.57045562292422
2001-07-07,-38.08485463718409,-3.484156837289714,19.434176914209317,-40.92751997527404
2001-07-08,-37.11140708006508,-0.8395783407291622,19.79316917281034,-42.752139619486
2001-07-09,-37.03570759820627,-2.3404273819436803,21.06996116792792,-42.36191463176228
2001-07-10,-37.48030186975319,-0.272774868340782,21.149311511142276,-42.835104218283035
2001-07-11,-36.773101982324405,-0.986176559360715,22.263896143920427,-43.23274706199325
2001-07-12,-36.9869084704275,-0.3827049467683681,19.653838144650276,-41.68493722682594
2001-07-13,-37.77993225014596,0.7539753229123811,20.84340436300311,-41.393743488560304
2001-07-14,-37.657266139628796,-1.7413164181418315,21.508105159786485,-42.08693027411816
2001-07-15,-36.668889992094016,-3.07459034722545,22.34719738527617,-43.81251878273959
2001-07-16,-37.58109755345644,-1.7876703808444079,23.437877847876074,-43.719126883138124
2001-07-17,-37.02749856581506,-2.5118776819204562,24.0380481834064,-44.07227920907001
2001-07-18,-37.07453390852073,-1.7685857482242195,25.925466397434334,-44.934104703515125
2001-07-19,-37.17774344898659,-3.4369421640811844,26.117210377362206,-45.75485298773655
2001-07-20,-37.6323292520523,-4.961756989547959,25.597664943753628,-45.24875941349572
2001-07-21,-38.36574281255122,-4.434076728125831,25.523291371500168,-45.301602378808745
2001-07-22,-38.31606687877008,-4.48575210330457,25.357254271017684,-46.41396329278883
2001-07-23,-38.33519858076947,-3.628417363761182,26.334409306167327,-45.169175072522755
2001-07-24,-38.49275422591138,-2.399996170211783,25.803954662655205,-44.700995778720035
2001-07-25,-38.25203842574861,-4.239895641532112,24.51278101613278,-44.715389333525714
2001-07-26,-38.7518454831149,-5.208650082803753,24.740456765431308,-44.96052994650656
2001-07-27,-36.99713585504371,-5.06750549163872,23.571320571374653,-45.18483161249573
2001-07-28,-37.8423170781172,-4.126068895974224,22.05329984410042,-45.220061418622876
2001-07-29,-39.0605521461932,-2.93977215060233,22.151707424768333,-45.505899987727574
2001-07-30,-41.80628499370706,-5.086199901835972,23.156860112529795,-44.82719534420138
2001-07-31,-41.31668263500861,-4.955943695000227,23.05452074870762,-43.51511600795192
2001-08-01,-40.05619875971144,-5.374372417140936,22.075495547022754,-43.53783896821698
2001-08-02,-38.94003067656042,-5.360727961276143,23.07042123318203,-44.216681617703955
2001-08-03,-38.386455146858744,-4.706730853238892,22.696691110578787,-45.61536832202985
2001-08-04,-36.78898352920756,-6.2969782157399425,20.616344296246734,-46.03688162420703
2001-08-05,-37.175827041416156,-6.83137767463159,19.90747096239469,-46.5094770996084
2001-08-06,-35.57566147452159,-7.044715059573044,19.10197702465707,-48.77848261158626
2001-08-07,-34.04371038493135,-8.382005022592358,18.352861820417683,-48.86480117730649
2001-08-08,-33.66343388645284,-8.479888442597803,18.587405805934605,-48.49548495831697
2001-08-09,-33.70143574479468,-8.616543274345203,18.459897559763316,-47.90021030046911
2001-08-10,-34.6418113589471,-6.739270297365186,17.664800143564527,-48.23491484333197
2001-08-11,-33.867702271900846,-6.39416529762109,17.12725968008226,-47.97562533456628
2001-08-12,-34.400103589325525,-7.25966891831613,16.691254987575157,-48.41255693843428
2001-08-13,-33.56179078284497,-7.05427898476324,17.47010229440629,-48.810352529038795
2001-08-14,-33.40176439784405,-7.460352830611872,18.395769373576364,-49.006168585410286
2001-08-15,-34.85937430113658,-8.560204831476812,19.269747919592394,-49.62101038160323
2001-08-16,-35.92307228798558,-7.626210903451573,19.298076628229595,-49.7051344288557
2001-08-17,-35.23967291799914,-7.889825258835757,20.262491911398566,-48.87771262460722
2001-08-18,-34.53573235069693,-7.167959862243801,19.497561364410185,-48.934862887067275
2001-08-19,-32.456295192643125,-7.262750769794149,19.16726336750763,-48.137325114933105
2001-08-20,-32.289617756391884,-7.738854500247321,20.27687558371779,-47.87643969440684
2001-08-21,-31.69773724650658,-6.694036078336314,21.589752992448208,-49.77161935191707
2001-08-22,-30.78745815138434,-8.933220275312515,20.2432598738928,-49.35918235833858
2001-08-23,-31.67461135906704,-9.37720450192234,21.449118311868798,-49.96071297389593
2001-08-24,-30.34111097851993,-10.201143482902674,20.051479577265233,-52.240833794093255
2001-08-25,-32.12382938677926,-8.41673747813558,20.661971429494173,-50.97962673591464
2001-08-26,-31.053555441742212,-7.868823422038665,21.851873050401306,-51.91963979554352
2001-08-27,-29.726059291824775,-6.160911797340626,22.382375980854757,-52.84858476314161
2001-08-28,-30.074203973013276,-7.386340173087562,21.80517729692938,-52.31853302349409
2001-08-29,-30.295240755231887,-7.775278276419909,24.179919299407693,-52.03771284812255
2001-08-30,-30.777741555567275,-8.305048171040333,24.3161545337097,-52.49264895960149
2001-08-31,-32.29613955418287,-9.135499649832084,23.10429709677476,-50.848443175247375
2001-09-01,-31.097417731663896,-8.447226267024883,22.839820920914,-49.05234964533237
2001-09-02,-30.84678197454926,-8.876413672422471,23.14937565490263,-48.97342682323362
2001-09-03,-30.578396965314123,-7.749403220512864,21.827231940544408,-47.83441774035661
2001-09-04,-30.29561239370911,-7.316277680179867,21.19087131053387,-49.484538514744514
2001-09-05,-29.187216231941033,-7.290183310268669,21.21349330536575,-49.72801688044757
2001-09-06,-29.544312004932273,-7.9758952696963075,20.706304412147517,-49.96909477786758
2001-09-07,-28.98889067637434,-8.182623601217392,22.49045219951734,-50.95304851262017
2001-09-08,-29.239917934173896,-8.35076243793482,21.07593246398143,-51.568633691042855
2001-09-09,-28.33274157492765,-6.301649928444512,20.33411536210852,-53.23756764703183
2001-09-10,-29.292639312501436,-3.337205476944098,18.488817968713853,-51.43559932296705
2001-09-11,-30.782581676134,-3.729970206512938,17.726320161091476,-50.87832979146747
2001-09-12,-31.363210008207055,-3.8680836231737525,17.1405735021809,-50.48493496461761
2001-09-13,-31.92164504901952,-3.259303151466211,17.424151457552963,-49.99712367359075
2001-09-14,-31.285361847498244,-3.614607700340403,17.446272475160363,-48.5572366944692
2001-09-15,-32.17504047697157,-3.3900934990261296,16.170559250546347,-50.740943132262615
2001-09-16,-31.885007338319873,-2.6451826623012487,16.81022193497529,-50.92486018759162
2001-09-17,-30.654630409722753,-2.1531903934317542,15.804579984082757,-51.52172965756487
2001-09-18,-32.524732252764274,-3.91797755876653,17.058442051012122,-52.17843315399184
2001-09-19,-32.88327245787002,-2.7540378131186265,19.854332159589518,-53.28580923172487
2001-09-20,-32.83517420617995,-3.423083827728958,18.461642003140994,-53.02347558012835
2001-09-21,-32.179607360088816,-2.5747746343530733,18.2614904078118,-53.52747398992595
2001-09-22,-31.446593146897587,-2.4533575066138718,18.058492371476014,-52.8752967275554
2001-09-23,-31.5701482525464,-0.7927305342112139,19.85558332989622,-52.86573279389744
2001-09-24,-31.008921211939768,-1.1966195133584367,20.242047785417505,-52.64804897011113
2001-09-25,-30.930244717993535,-1.6634643524344792,20.574995111844192,-53.340806989425836
2001-09-26,-29.304428043361185,-1.0472600497232596,19.837300646448426,-54.641368517401645
2001-09-27,-29.525263078683608,-2.096441785705202,20.40068654023274,-54.248874763822315
2001-09-28,-31.631228178724367,-1.7940772668029827,19.5422587176784,-53.851981172204454
2001-09-29,-31.75833739696532,-2.0343881100398793,19.091443571822758,-52.65168248078093
2001-09-30,-32.36432630820462,-2.471399103801559,19.877883404858785,-52.470917271918964
2001-10-01,-32.102545693256694,-5.209425168507765,19.68364864297147,-52.80097090803105
2001-10-02,-32.8609714732583,-6.688998138913819,19.760510941671278,-52.03218412112644
2001-10-03,-31.414623353774505,-6.998202859447383,21.17912406344815,-52.29371822371867
2001-10-04,-31.242583659816813,-7.804046742237103,21.880785463083654,-52.33846446956652
2001-10-05,-31.74189641849091,-6.1547878808644585,21.442085503725306,-52.9882204987414
2001-10-06,-33.164840495360295,-7.360540778475749,20.345465463092427,-52.75074183980284
2001-10-07,-33.413058362573125,-7.067732406650581,20.061763332255538,-54.01814207037155
2001-10-08,-32.21275724786187,-7.372099794031212,20.50463614955091,-53.166493592390545
2001-10-09,-34.41738415460932,-7.839095169797192,23.41929839846139,-53.08955879933252
2001-10-10,-32.85979072885828,-7.69251875813187,22.95990077395159,-54.61232856942484
2001-10-11,-31.586715966203048,-8.302318561622728,22.237231656297876,-55.40933996886009
2001-10-12,-29.132884539177443,-9.076784658469066,21.925568144488338,-55.41310021792129
2001-10-13,-30.704795322026623,-9.981074900113148,22.074688617208253,-54.84937516585887
2001-10-14,-30.924604717611466,-10.907886653457368,21.132156260162734,-55.27863935192628
2001-10-15,-31.871836078240538,-9.711547086539447,20.354207476271945,-54.474847826160726
2001-10-16,-32.051363427430594,-10.555193430468385,20.543649782909725,-54.04568503570093
2001-10-17,-31.893174399495887,-11.037414260812168,20.8968724972428,-53.15049462353552
2001-10-18,-29.280067724193074,-11.799117806662686,21.155291414579047,-55.002608168749234
2001-10-19,-29.90653734445143,-11.094632562454704,21.158680855843205,-55.734354547866346
2001-10-20,-28.223054346721096,-9.23898954972271,20.1301894280994,-57.164308381870235
2001-10-21,-29.547034558815014,-9.77488311177757,20.70688787125107,-56.40898970166334
2001-10-22,-28.089697626610207,-10.144925814819048,21.629548017288545,-56.76291376015607
2001-10-23,-29.19603357845062,-10.4706629053852,22.750472618918007,-55.63715275932573
2001-10-24,-28.37183270094705,-9.503596012469634,23.37329627031544,-55.6305576222404
2001-10-25,-29.107592147099176,-9.967676129544724,23.613992868799233,-54.91385363443595
2001-10-26,-29.388041687898035,-9.3805522504759,23.42932102218427,-54.3305840125859
2001-10-27,-29.421267245413585,-10.640707027021644,22.07228689812638,-53.248235412020975
